id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
31718;2025-06-19;321;208;13;37.0;1;1785.19;15.0
56536;2025-10-30;4518;427;2;;2;331.33;0.0
52987;2024-04-03;4997;46;8;2.0;1;559.87;20.0
33311;06/12/2025;3738;306;7;30.0;1;1025.82;10.0
59295;15 de julio de 2024;2023;153;8;14.0;1;1436.06;10.0
55666;11/12/2025;1850;361;5;11.0;1;109.06;35.0
57230;2024-10-14;1456;429;15;;1;1861.04;0.0
20319;2025-04-09;4393;388;15;;2;504.19;0.0
50199;2025-11-24;1351;230;10;10.0;2;283.91;10.0
37440;22 de octubre de 2025;249;27;11;;1;85.09;0.0
9655;06/06/2024;1562;417;7;;1;722.25;0.0
8090;2025-12-17;2521;147;6;11.0;1;264.43;35.0
1609;2025-10-25;1158;202;2;21.0;2;183.79;10.0
3496;2024-03-27;702;208;15;;1;1963.17;0.0
11600;23/12/2025;3698;429;7;11.0;1;1827.51;35.0
34874;30/07/2025;2152;190;13;31.0;1;2020.22;25.0
18144;06/09/2024;2374;342;9;;1;4062.42;0.0
35522;12/11/2025;3765;337;12;;2;326.58;0.0
59034;2024-06-28;434;9;13;;1;1301.11;0.0
39437;2025-12-08;447;208;14;11.0;1;1722.96;
25695;2024-10-01;4658;171;9;;1;733.75;0.0
7653;2025-04-17;4454;464;14;;1;340.9;0.0
40015;2024-11-25;1526;431;13;4.0;1;262.72;15.0
18160;31/01/2024;4746;453;6;;1;3034.7;0.0
30866;2024-11-16;4513;3;15;23.0;1;4555.59;20.0
37349;17/06/2024;572;247;15;;1;881.3;0.0
12371;02/07/2024;62;477;11;;1;4906.59;0.0
16430;2024-10-11;3380;344;8;;2;4684.94;0.0
40840;2024-03-30;2221;99;14;;2;73.75;0.0
3503;26/04/2024;3051;46;2;;2;554.01;0.0
26965;2025-10-31;385;123;2;;1;657.67;0.0
3699;2024-10-23;962;179;4;26.0;1;2819.33;25.0
37282;2024-03-17;1221;406;7;;1;2695.76;0.0
26920;2024-03-21;2875;460;12;1.0;1;392.79;
52444;2025-06-03;484;277;8;;1;3696.65;0.0
39522;26/11/2025;2087;115;14;10.0;1;5163.01;10.0
42959;2025-12-20;4531;153;10;11.0;3;1378.77;35.0
22296;2024-03-03;4529;282;15;;3;528.28;0.0
24375;2024-08-15;4840;208;8;;1;1791.21;0.0
36129;2024-07-04;3456;52;5;;1;831.06;0.0
26342;20/11/2024;3609;147;3;;1;269.49;0.0
28797;2025-01-17;1726;435;8;;1;318.84;
48685;2024-08-07;2165;426;13;;1;338.53;
25691;20 de diciembre de 2024;1351;435;1;5.0;1;327.88;30.0
5027;4 de mayo de 2025;3328;342;14;;2;4035.31;0.0
46191;2025-04-18;7;11;9;;1;1554.07;0.0
32586;2025-10-20;1845;90;1;9.0;1;81.68;10.0
1737;2024-11-26;4248;342;5;4.0;1;4002.27;15.0
13530;02/03/2025;4391;157;5;;1;2922.78;0.0
2727;30 de diciembre de 2025;3805;9;15;;1;1306.7;0.0
50205;2024-04-16;1476;56;8;;1;2127.23;0.0
11403;21/02/2025;1657;296;15;;2;3720.39;0.0
42485;29/05/2025;672;342;7;27.0;1;3667.0;15.0
47633;25 de marzo de 2025;4113;426;15;22.0;1;327.25;
11115;13/02/2024;4152;375;8;;1;806.05;0.0
30261;03/12/2024;4161;208;8;5.0;3;1892.17;30.0
21335;28/04/2024;708;114;2;;1;4913.23;0.0
15013;07/12/2025;435;2;5;11.0;1;696.43;35.0
53695;29/12/2024;1601;135;14;;1;374.24;0.0
48951;2024-06-29;1603;349;4;;1;971.8;
47693;16/10/2025;4347;69;9;9.0;3;190.17;10.0
49162;8 de diciembre de 2025;447;9;7;11.0;1;1296.79;35.0
26139;4 de mayo de 2024;2127;253;15;;1;136.63;0.0
58096;04/07/2025;2317;342;15;36.0;1;3748.81;30.0
25485;04/12/2025;2133;342;1;30.0;1;3546.44;10.0
39689;2024-10-25;2299;240;3;26.0;1;210.62;25.0
23220;14/03/2025;3800;449;15;;1;317.74;0.0
8902;26/11/2024;1262;236;13;4.0;1;748.0;15.0
16681;19 de enero de 2025;1666;435;13;;1;315.64;0.0
2970;13 de noviembre de 2025;982;435;2;;1;295.78;0.0
22794;2025-03-15;3159;363;3;;1;6616.25;0.0
55;24/12/2025;572;452;1;11.0;3;2376.69;35.0
23579;2024-04-20;2642;130;5;;1;3847.92;0.0
14015;2024-12-30;4525;90;12;;1;80.46;0.0
48922;21/05/2024;3814;181;8;;1;114.28;0.0
28498;2025-12-30;447;126;11;;1;5335.37;0.0
5266;08/12/2024;4701;342;14;5.0;1;4090.13;30.0
31570;16/05/2024;1841;452;6;;1;2194.18;0.0
46553;2025-04-19;4322;391;3;;1;3530.44;0.0
52001;29/04/2025;4171;426;11;;1;319.03;0.0
19385;17/06/2025;1084;46;13;37.0;1;551.38;15.0
47021;24 de diciembre de 2025;1351;449;15;11.0;1;368.33;35.0
11551;7 de septiembre de 2025;4073;418;8;;337;244.18;0.0
48348;2024-12-17;4041;9;15;5.0;2;1443.16;30.0
14598;17 de junio de 2024;1022;342;4;;1;3844.33;0.0
5693;4 de octubre de 2025;3062;417;6;;1;702.32;0.0
34372;15/12/2025;435;342;3;11.0;1;3901.65;35.0
2528;2025-07-09;101;153;1;;1;1466.44;0.0
20997;02/08/2024;719;147;14;;1;284.89;0.0
45285;16/02/2025;632;214;12;;1;746.49;0.0
56755;2025-10-02;3672;342;6;28.0;1;3617.74;10.0
49719;2025-11-27;4478;426;3;10.0;3;313.32;10.0
31454;2024-06-12;303;296;10;;1;3601.24;0.0
47333;25/12/2024;3935;320;2;;1;5122.9;0.0
52999;26/07/2024;4227;180;1;6.0;2;4611.63;35.0
43656;8 de marzo de 2024;1785;463;1;;2;3747.63;0.0
57392;22/10/2024;4227;191;11;3.0;1;144.96;20.0
28889;26/04/2025;2352;435;11;;1;309.89;0.0
14086;10/01/2025;33;90;14;;1;77.38;0.0
730;2025-03-03;1463;479;4;;1;311.63;0.0
27497;2024-08-27;472;9;6;;1;1255.73;
12429;2024-05-05;2850;458;6;;1;1454.3;0.0
57841;02/04/2025;4397;337;1;8.0;1;368.23;40.0
24483;19/07/2024;2524;253;12;;1;144.5;0.0
29527;29 de mayo de 2025;3265;375;1;27.0;1;720.95;15.0
42788;2024-08-13;210;62;15;;1;6133.76;0.0
23680;2025-09-17;1351;452;15;;1;2127.19;0.0
1793;2025-05-26;3610;388;2;27.0;1;486.14;15.0
28225;2025-07-14;2762;147;8;29.0;1;287.35;25.0
11430;21/10/2024;3192;342;10;26.0;3;3836.62;25.0
15726;20/12/2024;2408;112;11;5.0;1;256.98;30.0
58200;2024-10-15;4031;342;12;3.0;1;4091.28;20.0
23282;30/10/2024;4533;90;9;;1;80.67;
21862;5 de octubre de 2024;2631;435;6;;1;289.13;0.0
42856;2025-11-23;3830;222;12;10.0;2;3281.66;10.0
56833;2024-09-26;3456;9;14;;2;1368.8;0.0
45974;17 de noviembre de 2024;1119;9;13;23.0;3;1392.51;20.0
52216;2024-07-01;4171;214;13;;1;812.61;0.0
3883;10 de julio de 2024;4758;27;15;32.0;1;94.1;25.0
27056;2025-10-23;2541;484;2;21.0;1;371.82;10.0
47151;19 de octubre de 2024;3738;46;12;26.0;3;605.2;25.0
42906;23/11/2024;4133;255;12;4.0;1;3903.35;15.0
2400;2024-12-22;1496;14;15;5.0;1;3150.53;30.0
34609;2025-08-13;4794;9;12;;2;1278.99;
16188;11/03/2025;85;261;7;;1;552.02;0.0
45907;01/09/2025;4081;426;15;;1;317.76;0.0
4610;19 de julio de 2024;4078;460;9;;2;367.7;0.0
3941;2025-11-23;1988;450;13;10.0;1;5018.37;10.0
40432;26/12/2025;1978;208;4;;2;1967.56;0.0
8614;10/07/2025;1572;185;3;;2;3591.48;0.0
53111;01/04/2024;2531;469;4;2.0;3;2196.52;20.0
30501;26/08/2024;1597;356;11;;1;434.82;0.0
34111;24 de diciembre de 2025;759;323;7;11.0;3;4049.81;35.0
42701;2024-02-12;4433;153;14;;1;1560.62;0.0
23190;25/09/2024;496;208;13;;1;1841.86;0.0
9367;2025-12-09;1601;487;5;11.0;1;112.35;35.0
13142;31/03/2025;4673;261;14;22.0;1;496.88;25.0
47818;07/07/2025;494;342;4;;1;3730.84;0.0
7417;2025-11-02;2899;464;13;;1;301.18;0.0
20277;2024-06-27;3698;427;15;;3;299.68;0.0
8474;14 de diciembre de 2024;1259;9;11;17.0;1;1339.66;40.0
22916;2024-12-05;2728;64;7;5.0;1;1971.08;30.0
45842;2025-03-20;713;388;1;7.0;1;445.57;25.0
56014;2024-10-20;2193;362;12;3.0;1;8062.99;20.0
49964;28 de noviembre de 2025;2867;316;2;10.0;2;250.37;10.0
19273;2025-12-22;2928;438;14;11.0;1;3075.35;35.0
23921;7 de agosto de 2024;357;201;14;;1;2068.86;0.0
24944;2025-08-22;4171;499;14;;3;104.38;
44557;3 de mayo de 2025;2165;435;12;;1;318.55;0.0
51244;18/12/2024;2669;87;14;17.0;1;1579.73;40.0
2299;2024-12-12;4148;422;15;17.0;3;6137.72;40.0
17952;2024-05-08;385;426;10;;1;345.41;0.0
33779;2024-08-15;1183;67;7;;2;1427.38;0.0
8364;2025-11-03;3569;208;6;;1;1759.01;0.0
32802;14 de agosto de 2025;4322;452;9;;1;2296.15;0.0
43426;10 de marzo de 2025;2516;46;13;;1;600.67;0.0
32745;03/03/2024;1516;470;1;;1;3570.01;0.0
57702;2024-05-18;4478;3;7;;1;4525.16;0.0
21822;2024-12-20;3456;435;4;5.0;1;298.32;30.0
17543;30/12/2024;2018;429;12;;1;1931.81;0.0
5816;25/05/2024;2901;208;15;;1;1869.35;0.0
54096;17/03/2025;1581;127;14;7.0;1;311.27;25.0
16357;2024-01-03;296;9;10;18.0;3;1419.54;35.0
17836;2024-11-14;3472;316;13;23.0;1;248.45;20.0
26086;9 de abril de 2024;1010;197;8;;1;269.9;0.0
35702;2024-10-06;1760;237;13;;1;2092.25;0.0
10269;15 de octubre de 2024;3800;427;8;3.0;1;338.4;20.0
7882;2024-11-22;2576;342;14;4.0;1;3899.23;
58935;2025-01-24;4219;9;6;;3;1398.16;0.0
45066;30/03/2024;1067;231;1;;1;323.49;0.0
27232;2024-12-25;1158;9;11;;1;1322.26;0.0
22310;22 de mayo de 2025;822;429;7;;1;2061.68;0.0
45987;30 de abril de 2024;4004;20;1;;1;2129.94;0.0
58073;23 de marzo de 2024;435;429;13;1.0;1;1838.18;10.0
52572;21/06/2024;4171;375;7;;1;746.15;0.0
4465;16/10/2025;1394;435;12;9.0;1;284.79;10.0
13944;09/04/2025;2478;326;1;;1;2994.95;0.0
40614;05/12/2024;3732;208;1;5.0;1;1706.9;30.0
26846;2024-12-03;4153;461;12;5.0;1;5674.2;30.0
10064;2024-10-28;1766;342;10;;2;3898.63;0.0
52837;2024-06-16;1438;452;15;;1;2137.63;0.0
445;21 de noviembre de 2025;1017;52;9;10.0;1;756.82;10.0
49987;2025-09-22;2637;40;7;20.0;2;764.39;35.0
3074;21 de julio de 2024;1916;490;2;6.0;1;602.39;35.0
8172;24/03/2024;3550;208;6;1.0;1;1747.24;10.0
5360;22/12/2024;447;342;10;5.0;1;3952.58;30.0
53843;2025-01-29;4689;194;12;;1;483.78;
39180;21 de abril de 2024;3850;268;10;;1;468.25;0.0
35762;20/04/2024;762;313;14;;1;3293.2;0.0
709;2025-04-19;4294;261;9;;2;517.77;0.0
25486;2025-12-04;2133;27;1;30.0;1;96.1;10.0
59868;22/03/2025;47;342;13;7.0;1;3824.61;25.0
58495;2025-11-25;4764;79;7;39.0;1;308.82;25.0
15057;18 de julio de 2024;1162;277;15;14.0;2;4244.92;10.0
19082;2025-12-30;981;426;9;;1;339.95;0.0
42311;03/05/2025;4469;9;15;;3;1263.7;0.0
30672;18 de octubre de 2024;1130;427;9;3.0;1;312.71;20.0
3121;03/04/2024;249;449;9;2.0;3;362.44;20.0
49350;24 de marzo de 2025;3342;47;4;22.0;2;1754.37;25.0
45115;06/12/2024;801;220;1;5.0;1;3948.36;30.0
18522;2024-03-21;2134;99;14;1.0;1;72.01;10.0
50287;04/01/2025;1183;342;14;;1;3697.31;0.0
42002;19/05/2025;464;180;11;;3;5093.03;0.0
45178;30 de octubre de 2025;3214;373;15;;1;351.86;
10408;09/04/2024;1222;499;4;;2;113.54;0.0
1642;05/12/2024;2329;261;15;5.0;1;516.32;30.0
44623;23/04/2025;2797;342;7;16.0;2;3844.75;15.0
27119;2025-12-22;1988;153;10;11.0;1;1394.25;35.0
52486;6 de octubre de 2024;3670;354;1;;1;3400.74;0.0
36171;4 de abril de 2024;1845;140;15;2.0;2;1200.19;20.0
4033;10/01/2024;2891;42;4;18.0;2;242.05;35.0
50350;2024-10-25;1158;332;13;26.0;1;995.56;25.0
40820;15/12/2024;801;99;9;17.0;1;74.65;40.0
7515;2024-01-27;3850;429;15;;1;1882.69;0.0
31605;8 de marzo de 2025;1914;261;2;;2;506.69;0.0
50288;2025-10-07;3059;171;8;;1;698.96;0.0
21493;2025-12-07;822;208;8;30.0;1;1908.98;10.0
9933;25/07/2024;4204;253;4;6.0;3;135.27;35.0
21503;11 de marzo de 2025;3821;406;5;;1;2411.11;0.0
57842;2025-06-09;1476;112;10;;1;274.65;0.0
42411;07/09/2025;451;362;15;;1;8001.91;
1044;30/12/2025;638;179;4;;1;2953.06;0.0
34735;21/04/2025;4344;363;2;16.0;2;6860.4;15.0
9686;28/12/2025;4932;373;11;;1;318.88;0.0
46652;25/12/2025;461;342;12;;1;3805.28;0.0
57796;2025-06-03;3683;429;14;;1;2016.2;0.0
57041;2024-04-19;184;208;14;;1;1736.4;0.0
21851;08/06/2024;2844;348;1;;2;1352.61;
53750;2025-05-19;4503;59;5;;3;1423.9;0.0
5032;14 de marzo de 2024;3555;106;7;;1;478.29;0.0
20629;2024-07-02;702;153;12;;1;1535.86;0.0
5103;2024-06-05;3830;449;7;;1;320.92;0.0
35813;25/11/2025;2930;426;1;10.0;1;333.79;10.0
45845;11 de octubre de 2024;3566;342;11;;1;4072.1;0.0
58943;05/08/2024;3745;208;12;;1;1741.67;0.0
22815;28/09/2024;4712;27;10;;2;90.74;0.0
42383;1 de mayo de 2025;3045;90;15;;1;71.96;0.0
49914;2024-04-15;2576;46;5;;1;573.43;
56387;2024-11-03;1902;208;14;;1;1788.78;0.0
55946;2025-04-19;1221;228;11;;3;3890.1;0.0
25341;2024-12-03;768;46;14;5.0;2;550.04;30.0
35941;23/10/2025;4518;370;15;21.0;1;3038.47;10.0
35044;02/09/2024;1516;449;7;19.0;1;344.6;15.0
22618;27/09/2024;2360;208;4;;2;1759.33;0.0
26238;11/01/2024;2473;435;7;;1;306.83;0.0
48823;12 de mayo de 2024;2695;386;7;;1;3705.71;0.0
1004;02/09/2024;1946;136;10;19.0;1;211.3;15.0
25282;2024-01-30;2071;67;15;;2;1516.71;0.0
55307;2025-11-02;3932;101;1;;2;691.6;0.0
4163;2025-10-15;1223;426;13;9.0;1;330.26;10.0
55604;2024-05-21;3718;208;15;;2;1731.26;0.0
33410;2024-12-21;3683;46;15;5.0;1;600.18;30.0
57313;8 de septiembre de 2024;1479;40;10;;1;795.12;0.0
9961;2024-03-23;3488;191;15;1.0;1;138.62;10.0
4029;19 de junio de 2024;4895;393;15;;2;496.11;0.0
57247;6 de febrero de 2025;3684;171;7;;2;690.25;0.0
7341;2024-10-21;1814;180;1;26.0;1;5107.9;25.0
12893;29/04/2025;2908;342;2;;1;4090.91;0.0
8936;2024-08-26;1526;52;12;;1;762.34;0.0
56022;18/12/2024;1466;253;6;17.0;1;133.18;40.0
3185;2024-11-30;318;422;2;;1;6163.15;0.0
14580;17 de mayo de 2024;578;398;1;;1;567.95;0.0
38123;2025-03-18;2648;91;7;7.0;1;312.59;25.0
21042;2024-01-25;435;342;5;33.0;1;3642.4;10.0
58833;28/04/2025;1158;9;6;;2;1307.82;0.0
39565;23 de agosto de 2024;447;129;9;;2;629.98;0.0
3862;05/11/2024;4322;342;13;;1;3844.74;
31738;14/03/2024;4460;420;1;;1;596.6;0.0
47074;06/05/2024;768;386;15;;1;3963.87;0.0
18487;29/11/2025;970;422;14;39.0;1;5586.86;
35571;2024-08-13;4606;342;8;;1;3575.31;
33016;2025-04-05;112;9;9;8.0;1;1359.56;40.0
45965;30/03/2024;4024;350;14;;1;378.55;0.0
4872;23/11/2024;958;9;3;4.0;2;1442.96;15.0
7786;28/01/2025;375;261;13;;1;504.16;0.0
8914;09/03/2024;4997;453;6;;1;2935.16;0.0
16373;27/11/2024;1235;1;15;4.0;1;5997.36;15.0
29917;2025-01-07;3591;114;1;;1;4316.49;0.0
49786;15/10/2025;3515;77;9;9.0;1;81.67;10.0
34810;24/12/2025;2047;261;11;11.0;1;498.95;
13903;15/01/2024;167;387;10;;2;3392.15;0.0
39298;2024-08-04;4503;384;12;;1;599.03;0.0
36698;01/02/2024;1269;435;8;;1;305.59;0.0
2350;02/12/2025;1671;435;8;11.0;1;286.57;35.0
25211;30 de mayo de 2024;632;421;3;;3;958.02;0.0
25008;23/12/2025;1602;342;1;11.0;1;3813.65;35.0
8778;2025-08-15;2104;460;9;;1;364.57;0.0
38189;2024-03-26;4745;435;12;;1;319.96;0.0
43993;07/01/2024;326;46;14;18.0;1;600.72;35.0
53839;2024-08-25;4760;342;13;;1;4098.89;0.0
24411;2024-10-15;4168;342;14;3.0;1;3732.57;20.0
29696;9 de noviembre de 2025;447;41;15;;1;212.24;0.0
9479;26/12/2025;4528;208;11;;3;1781.53;0.0
49762;19/06/2024;3830;90;15;;1;77.84;0.0
15552;14/07/2025;1503;406;9;29.0;1;2739.69;25.0
15125;2025-06-17;4908;261;3;37.0;1;528.03;15.0
3271;2025-12-19;3642;346;12;11.0;1;4326.81;35.0
12951;27/04/2024;4718;302;12;;1;2222.13;0.0
6987;23/06/2025;3770;9;15;;1;1460.91;0.0
47788;25 de noviembre de 2025;4322;217;7;39.0;3;3130.81;25.0
50522;28/04/2025;254;253;4;;1;148.38;0.0
18164;2024-04-11;4901;373;6;;3;356.23;0.0
10685;2024-10-31;4470;240;6;;2;196.83;0.0
8236;24/03/2025;4391;147;7;22.0;1;287.71;25.0
18342;27/11/2024;304;9;7;4.0;1;1413.92;15.0
16743;25/10/2024;1279;208;4;26.0;1;1818.41;25.0
43683;24 de julio de 2024;3074;417;13;6.0;1;695.88;35.0
50967;17/01/2025;1813;500;7;;2;411.95;0.0
37296;23/02/2024;3472;261;15;34.0;1;491.72;20.0
55302;12/03/2025;1507;257;9;;1;190.77;0.0
37359;19/01/2025;544;268;8;;2;494.73;0.0
6557;2025-12-09;3160;14;4;11.0;1;3040.51;35.0
17240;25/03/2024;447;429;3;;2;1847.69;0.0
55703;2024-03-15;4980;67;14;;2;1472.53;0.0
57760;2025-04-05;447;97;7;8.0;1;1283.55;40.0
51648;20 de julio de 2025;4913;253;3;12.0;1;142.42;
55439;11/08/2024;4078;234;9;;1;5047.72;0.0
26539;11 de febrero de 2025;4681;417;13;;1;781.26;0.0
25592;2024-06-05;853;429;13;;1;1827.11;0.0
48304;30/03/2024;3599;62;12;;1;6247.96;0.0
55582;2024-12-12;4026;342;15;17.0;1;3657.25;40.0
9978;12 de junio de 2024;435;429;15;;1;1997.16;0.0
30714;03/11/2025;2021;429;12;;2;1777.53;0.0
24677;27 de julio de 2024;1221;342;7;6.0;1;3959.27;35.0
14318;2024-01-23;1845;180;14;33.0;1;4735.0;10.0
48709;2025-04-27;260;261;4;;1;531.09;0.0
16915;4 de noviembre de 2025;4324;9;9;;1;1355.25;
38261;18/11/2025;2557;305;3;;1;734.89;0.0
46067;14 de marzo de 2024;3428;460;6;;1;398.7;0.0
41948;06/03/2024;329;253;6;;1;132.72;0.0
30522;2024-11-15;762;386;5;23.0;2;3773.42;20.0
21715;2025-04-12;983;182;6;;1;1578.05;0.0
25881;17/04/2025;2535;452;7;;2;2406.11;0.0
14039;2024-12-21;241;342;10;5.0;3;4087.35;30.0
13244;08/05/2025;433;291;15;;2;115.72;0.0
51679;11/02/2025;3799;9;7;;1;1443.23;0.0
20468;30/11/2024;3159;132;14;;1;210.47;0.0
57270;04/08/2024;874;256;8;;1;235.06;0.0
867;05/11/2024;2720;6;7;;3;3904.75;0.0
39467;09/10/2024;761;9;13;;1;1328.26;
51667;2024-10-14;472;372;9;;1;539.59;0.0
50463;2025-08-29;4835;9;9;;1;1373.75;0.0
56962;2024-07-04;1381;426;12;;3;312.33;
21671;17/03/2024;324;486;10;;2;207.33;0.0
46342;26 de enero de 2024;1259;336;10;35.0;3;8200.0;10.0
50294;2024-05-27;4834;79;7;;1;339.11;0.0
55756;28/10/2025;986;342;2;;1;3734.51;0.0
57504;08/02/2024;283;301;14;;1;3387.5;0.0
274;2025-09-08;3472;342;3;;1;3689.38;0.0
17054;29/11/2024;2037;208;11;4.0;1;1801.67;15.0
20365;2024-05-31;4808;426;8;;1;342.57;0.0
23513;18 de diciembre de 2025;2819;253;4;11.0;1;145.23;35.0
48295;10/02/2024;2736;46;1;;1;541.61;0.0
4816;13/02/2025;4503;208;10;;1;1843.9;0.0
10254;6 de mayo de 2024;381;9;10;;1;1406.27;0.0
35111;2025-11-25;3251;261;14;10.0;1;489.65;10.0
22063;14/02/2025;4322;208;14;;1;1810.65;0.0
1639;21 de noviembre de 2024;3999;342;5;;1;3549.57;0.0
10173;24 de diciembre de 2024;3698;261;4;5.0;1;554.99;30.0
32521;2024-12-02;3443;136;6;5.0;1;200.6;
22393;2025-12-30;3395;342;7;;1;3753.45;0.0
11043;03/12/2024;1935;342;14;5.0;1;3529.49;30.0
13091;31/10/2025;128;426;14;;2;322.45;0.0
53599;2025-10-23;1290;208;4;21.0;1;1834.06;10.0
47342;28/04/2024;4556;197;13;;1;269.37;0.0
19838;2024-09-24;3000;220;4;;3;4118.63;0.0
10601;8 de noviembre de 2025;4958;33;5;;2;930.0;0.0
59946;09/12/2025;1778;426;4;11.0;1;334.6;35.0
27424;2024-12-05;1688;344;2;5.0;1;4438.96;30.0
36448;01/10/2025;705;261;14;28.0;1;490.95;10.0
46343;20 de enero de 2024;268;9;12;33.0;1;1453.64;10.0
43496;23/07/2024;2701;435;13;6.0;1;308.2;
55134;2024-05-04;4203;194;12;;1;432.88;0.0
36969;2024-07-17;1221;386;2;14.0;2;3552.95;10.0
4811;25/08/2024;473;153;8;;1;1452.11;0.0
26151;2024-10-23;1342;418;5;26.0;3;247.51;25.0
55405;2025-12-13;3850;403;14;11.0;1;1396.1;35.0
6528;2025-12-25;3841;261;2;;1;544.91;0.0
54691;2025-12-10;4145;38;7;11.0;1;2607.16;35.0
52863;17 de agosto de 2025;4950;189;5;;1;1811.84;0.0
3243;2024-12-22;655;342;2;5.0;1;3622.97;30.0
21242;2025-04-30;2402;295;11;;1;1124.76;0.0
56233;16/10/2025;4810;208;13;9.0;2;1845.95;10.0
47408;2024-05-07;655;111;7;;1;161.96;0.0
23892;2024-12-11;2852;3;8;5.0;1;4681.48;30.0
36842;2024-08-13;3150;330;6;;1;733.01;0.0
58560;18/03/2024;4322;208;15;1.0;1;1784.09;10.0
51153;8 de julio de 2025;447;460;9;;1;380.32;0.0
16296;26/03/2024;4031;342;13;;1;3545.19;
903;2025-12-21;4227;261;3;11.0;1;496.62;35.0
9268;05/12/2024;3490;342;7;5.0;1;3673.28;30.0
52156;25 de diciembre de 2025;2512;14;15;;1;3021.69;0.0
29391;12/04/2025;4030;208;14;;1;1883.28;0.0
52905;20/12/2024;3815;90;9;5.0;1;75.27;30.0
9520;23 de octubre de 2025;3252;208;7;21.0;1;1923.92;10.0
3004;11 de mayo de 2024;4322;499;13;;1;114.24;0.0
19244;29/12/2025;2541;8;13;;2;467.6;0.0
52929;2024-12-23;4503;412;13;5.0;3;134.29;30.0
45348;2024-08-18;5000;277;11;;1;3942.42;0.0
23348;20 de julio de 2025;1083;272;13;12.0;1;89.59;35.0
17122;30/12/2025;1644;268;8;;2;515.2;0.0
4673;2025-11-22;4189;354;15;10.0;1;3382.59;10.0
8252;2024-02-14;4671;208;12;;2;1683.43;0.0
13460;2024-01-28;2914;426;4;;1;349.21;0.0
26372;2025-03-11;3935;6;14;;1;4391.93;0.0
6050;2024-07-12;3738;460;12;32.0;2;403.47;25.0
20253;19/03/2024;1962;180;10;1.0;1;4931.44;10.0
14496;14 de octubre de 2024;2744;452;3;;1;2198.69;0.0
27954;18 de octubre de 2025;1602;423;15;9.0;2;1567.25;10.0
26696;2024-12-24;3192;342;14;5.0;1;3608.9;30.0
47798;13/03/2024;729;117;6;;1;692.47;0.0
38423;06/03/2025;3456;215;15;;1;620.34;
3661;2025-12-04;2430;426;3;11.0;2;339.92;35.0
9289;02/11/2024;4028;486;11;;1;213.9;0.0
20526;26 de diciembre de 2024;4322;9;7;;1;1377.55;0.0
48763;29/12/2025;4322;180;1;;1;4522.9;0.0
682;2024-03-28;1446;435;14;;1;328.2;0.0
4130;30 de marzo de 2024;4004;217;15;;2;3469.03;0.0
52949;22/04/2024;309;429;13;;2;1823.75;0.0
28421;14/11/2024;1190;9;8;23.0;1;1278.4;20.0
52703;2025-04-11;2593;280;7;;1;82.0;0.0
19664;2025-08-17;3051;90;4;;1;75.17;0.0
6562;2024-05-22;604;33;10;;1;946.83;0.0
57191;2025-08-11;4024;232;12;;1;706.56;0.0
45111;27 de febrero de 2024;1586;208;6;34.0;1;1837.45;20.0
2993;2024-09-24;2469;101;9;;1;669.94;0.0
48150;16/07/2025;1601;5;2;29.0;1;5166.18;25.0
12302;23/01/2025;805;427;8;;1;297.55;0.0
27155;07/11/2025;2799;109;14;;2;3480.39;0.0
59823;13/11/2025;4503;90;6;;1;77.08;0.0
8724;23/04/2025;3259;327;14;16.0;1;5395.96;15.0
52231;2025-05-22;2910;127;3;;1;310.13;0.0
28973;18/03/2025;3754;181;9;7.0;1;109.35;25.0
10850;21 de septiembre de 2024;3804;208;10;13.0;1;1970.86;10.0
2631;25/12/2024;759;229;9;;2;467.04;0.0
23009;11/02/2024;2024;342;7;;1;3854.93;0.0
432;2025-06-11;4363;191;13;;3;132.36;0.0
10280;14 de diciembre de 2025;1320;97;12;11.0;1;1345.81;35.0
36784;22/12/2024;4255;426;9;5.0;1;331.87;30.0
48285;23/12/2025;435;342;1;11.0;1;3732.19;35.0
41387;06/07/2025;2953;112;12;;1;238.48;0.0
22157;2025-11-26;1321;342;11;39.0;3;3601.14;25.0
22426;2024-11-28;447;342;13;4.0;2;3672.83;15.0
35847;26/02/2024;3853;434;10;34.0;1;868.23;20.0
50619;18/10/2024;433;191;1;26.0;2;139.25;25.0
48151;2025-07-16;1601;395;2;29.0;1;1994.74;25.0
31366;19 de julio de 2024;4491;220;9;;1;4329.33;0.0
56784;2024-06-13;1967;458;2;;1;1297.01;0.0
2219;2025-12-13;3850;208;13;11.0;1;1904.24;35.0
58211;03/08/2025;539;449;13;31.0;1;369.89;25.0
16672;12/12/2025;4739;46;14;11.0;1;560.66;
40813;24/04/2025;1935;460;6;16.0;1;414.85;15.0
39842;2025-12-06;2444;62;3;11.0;1;5780.18;35.0
5764;19 de noviembre de 2024;3549;342;11;;1;4044.78;0.0
16724;30 de noviembre de 2025;361;202;2;;1;176.55;0.0
51463;21 de diciembre de 2024;992;140;9;5.0;1;1080.92;30.0
14866;20 de abril de 2024;1351;342;4;;2;3797.02;
891;21 de marzo de 2024;4181;370;12;1.0;1;3114.64;10.0
36710;28/05/2025;2332;261;12;27.0;2;537.8;15.0
34803;04/12/2025;4955;253;1;11.0;1;148.5;35.0
1787;10/11/2025;3335;356;6;;1;465.24;0.0
27810;2025-06-06;4412;121;2;;1;3120.56;0.0
59125;04/12/2025;1847;342;11;11.0;2;4049.0;
