id_venta,fecha,id_cliente,id_producto,id_tienda,id_promocion,cantidad,precio_unitario,descuento,importe,costo_total,margen
50048,2025-07-31,2165,208,15,31,1,1835.54,25.0,1376.66,1132.38,244.28
19198,2024-07-13,4075,426,15,14,1,341.36,10.0,307.22,242.97,64.25
34827,2025-12-21,1897,484,1,11,2,358.16,35.0,465.61,518.72,-53.11
16496,2024-07-19,773,426,9,0,1,323.37,0.0,323.37,242.97,80.4
23382,2024-10-14,1936,435,9,0,1,317.86,0.0,317.86,188.77,129.09
262,2025-10-25,925,429,7,21,1,1791.1,10.0,1611.99,1065.24,546.75
49626,2025-11-26,4503,449,14,10,2,351.04,10.0,631.87,412.36,219.51
51164,2024-03-19,854,9,15,1,1,1293.41,10.0,1164.07,1072.99,91.08
50467,2024-12-07,2548,180,8,5,1,4499.33,30.0,3149.53,3621.93,-472.4
213,2025-03-25,1221,67,13,22,2,1344.37,25.0,2016.55,2155.02,-138.47
51286,2024-09-07,447,180,15,0,2,4657.52,0.0,9315.04,7243.86,2071.18
54573,2024-02-06,2719,376,15,0,3,754.49,0.0,2263.47,1696.14,567.33
35214,2024-12-09,1813,253,9,5,1,149.51,30.0,104.66,91.34,13.32
38581,2024-11-29,1426,40,13,4,2,888.2,15.0,1509.94,1079.54,430.4
25544,2025-09-10,3770,180,9,0,1,4655.43,0.0,4655.43,3621.93,1033.5
58243,2025-08-31,447,6,10,0,1,4315.15,0.0,4315.15,3233.75,1081.4
30831,2025-03-19,1126,9,12,7,1,1319.08,25.0,989.31,1072.99,-83.68
56081,2024-04-28,4322,76,8,0,1,712.13,0.0,712.13,439.49,272.64
15775,2024-04-10,4365,84,6,0,1,607.03,0.0,607.03,317.74,289.29
31755,2024-12-22,1730,208,1,5,1,1932.71,30.0,1352.9,1132.38,220.52
17123,2025-03-26,1386,46,12,22,1,588.97,25.0,441.73,366.2,75.53
4213,2025-12-15,52,112,2,11,1,251.47,35.0,163.46,155.25,8.21
57590,2025-12-25,702,344,15,0,1,4900.88,0.0,4900.88,3652.85,1248.03
15713,2025-05-24,3273,253,10,25,1,131.46,40.0,78.88,91.34,-12.46
15915,2025-05-12,2045,384,11,0,1,586.43,0.0,586.43,423.05,163.38
25868,2024-08-23,112,349,7,0,1,1005.81,0.0,1005.81,565.9,439.91
43457,2024-12-30,4031,342,6,0,3,3997.76,0.0,11993.28,7695.87,4297.41
31373,2025-03-30,4126,329,15,22,2,78.53,25.0,117.8,120.52,-2.72
19394,2024-04-24,1221,489,9,0,1,4668.14,0.0,4668.14,3035.52,1632.62
14702,2024-04-03,1194,342,14,2,1,3848.97,20.0,3079.18,2565.29,513.89
34983,2024-09-08,4213,313,1,0,1,3225.48,0.0,3225.48,2404.8,820.68
48622,2024-01-02,447,426,15,18,2,329.25,0.0,658.5,485.94,172.56
17597,2024-08-02,2963,342,2,0,1,3915.85,0.0,3915.85,2565.29,1350.56
5712,2024-09-14,3643,285,3,13,1,488.12,10.0,439.31,272.8,166.51
27060,2024-07-09,2773,261,6,24,2,528.06,15.0,897.7,766.72,130.98
25991,2024-12-21,4461,208,8,5,1,1817.84,30.0,1272.49,1132.38,140.11
23731,2024-12-27,2001,435,10,0,2,298.84,0.0,597.68,377.54,220.14
19661,2024-12-03,1822,194,12,5,1,429.78,30.0,300.85,276.51,24.34
14277,2025-12-20,3698,435,3,11,1,309.35,35.0,201.08,188.77,12.31
20703,2024-12-27,803,426,3,0,1,340.39,0.0,340.39,242.97,97.42
1593,2025-01-30,447,342,5,0,3,3856.6,0.0,11569.8,7695.87,3873.93
50869,2024-10-19,1259,499,14,26,1,110.6,25.0,82.95,62.98,19.97
11151,2025-04-17,1412,79,10,0,2,345.71,0.0,691.42,472.2,219.22
53457,2025-11-28,675,342,5,39,1,3627.75,25.0,2720.81,2565.29,155.52
4208,2025-04-03,3566,158,14,8,1,1264.82,40.0,758.89,886.14,-127.25
28285,2024-01-25,4850,253,15,35,1,131.36,10.0,118.22,91.34,26.88
25024,2025-04-10,1535,388,2,0,1,475.22,0.0,475.22,270.33,204.89
40695,2024-12-30,1988,426,12,0,1,354.15,0.0,354.15,242.97,111.18
32156,2024-03-11,85,198,14,0,1,4420.48,0.0,4420.48,3315.94,1104.54
44780,2024-08-30,1597,126,13,0,1,4869.25,0.0,4869.25,4052.59,816.66
45968,2025-11-15,1526,89,1,0,1,1579.57,0.0,1579.57,919.76,659.81
38951,2025-06-11,824,332,5,0,1,996.76,0.0,996.76,713.43,283.33
43644,2024-03-18,2714,201,3,1,1,2191.4,10.0,1972.26,1414.45,557.81
18079,2024-12-18,1158,372,7,17,1,471.99,40.0,283.19,399.16,-115.97
47624,2025-08-12,1813,84,14,0,1,611.19,0.0,611.19,317.74,293.45
49366,2025-11-18,2988,426,2,0,1,356.57,0.0,356.57,242.97,113.6
45250,2024-12-10,2762,427,9,5,3,335.04,30.0,703.58,579.63,123.95
10539,2024-12-31,1088,208,5,0,1,1704.69,0.0,1704.69,1132.38,572.31
56488,2025-07-09,4552,426,5,0,1,316.95,0.0,316.95,242.97,73.98
39958,2024-02-18,2575,208,10,0,1,1954.04,0.0,1954.04,1132.38,821.66
44181,2024-09-13,101,208,1,0,1,1886.95,0.0,1886.95,1132.38,754.57
53663,2025-12-20,2593,393,15,11,1,539.4,35.0,350.61,281.18,69.43
23859,2024-01-05,4436,9,4,18,1,1442.35,35.0,937.53,1072.99,-135.46
16197,2025-01-14,460,9,13,0,1,1269.36,0.0,1269.36,1072.99,196.37
1609,2025-10-25,1158,202,2,21,2,183.79,10.0,330.82,213.66,117.16
33795,2025-09-28,809,208,13,0,1,1821.56,0.0,1821.56,1132.38,689.18
14165,2025-04-15,329,84,10,0,1,606.75,0.0,606.75,317.74,289.01
48462,2024-11-28,2967,375,11,4,2,748.38,15.0,1272.25,1246.24,26.01
2211,2024-11-29,3517,426,15,4,1,335.86,15.0,285.48,242.97,42.51
19303,2024-05-15,4294,9,11,0,1,1350.57,0.0,1350.57,1072.99,277.58
57965,2025-12-08,4206,208,13,11,2,1898.04,35.0,2467.45,2264.76,202.69
55195,2025-12-17,355,427,4,11,1,296.9,35.0,192.98,193.21,-0.23
4679,2025-04-03,1983,182,8,8,1,1412.42,40.0,847.45,1157.38,-309.93
11598,2024-04-20,3770,346,8,0,1,4242.84,0.0,4242.84,2975.86,1266.98
1335,2024-12-22,3269,426,1,5,1,361.11,30.0,252.78,242.97,9.81
13743,2024-01-18,518,370,11,33,1,2996.65,10.0,2696.98,1880.22,816.76
27144,2025-11-19,4649,119,9,0,2,992.27,0.0,1984.54,1190.54,794.0
7279,2024-11-26,435,438,1,4,2,3408.74,15.0,5794.86,4237.04,1557.82
54009,2025-04-16,1794,298,15,0,1,171.76,0.0,171.76,106.13,65.63
2970,2025-11-13,982,435,2,0,1,295.78,0.0,295.78,188.77,107.01
59011,2024-05-14,473,182,13,0,3,1411.57,0.0,4234.71,3472.14,762.57
3132,2025-07-25,4506,208,13,12,1,1974.57,35.0,1283.47,1132.38,151.09
44022,2024-10-17,2058,136,8,3,1,204.9,20.0,163.92,139.48,24.44
59229,2025-03-28,447,342,10,22,1,3680.02,25.0,2760.02,2565.29,194.73
59883,2025-01-25,2348,435,14,0,1,291.17,0.0,291.17,188.77,102.4
32250,2025-05-07,4605,208,14,0,1,1945.35,0.0,1945.35,1132.38,812.97
8995,2024-02-24,1221,337,14,34,1,355.16,0.0,355.16,220.75,134.41
37040,2024-03-08,2045,402,4,0,1,3535.81,0.0,3535.81,2577.61,958.2
45661,2025-12-02,4671,208,13,11,2,1899.33,35.0,2469.13,2264.76,204.37
46466,2024-01-17,751,491,7,33,1,1261.32,10.0,1135.19,690.44,444.75
44336,2024-10-23,3395,194,14,26,1,454.88,25.0,341.16,276.51,64.65
22342,2024-07-20,2557,399,4,6,1,234.01,35.0,152.11,153.91,-1.8
33563,2024-04-25,210,208,1,0,1,1798.92,0.0,1798.92,1132.38,666.54
6872,2025-02-12,2180,342,2,0,1,3607.11,0.0,3607.11,2565.29,1041.82
19861,2024-03-25,1628,9,1,0,1,1292.55,0.0,1292.55,1072.99,219.56
31742,2024-10-23,4503,27,14,26,2,89.96,25.0,134.94,115.54,19.4
55933,2025-12-12,3733,9,7,11,2,1468.07,35.0,1908.49,2145.98,-237.49
13040,2024-10-31,3122,349,7,0,2,924.91,0.0,1849.82,1131.8,718.02
36715,2025-11-28,4520,435,6,39,1,317.21,25.0,237.91,188.77,49.14
30243,2025-12-29,351,9,10,0,1,1300.77,0.0,1300.77,1072.99,227.78
1296,2024-12-12,3683,50,14,5,1,5777.88,30.0,4044.52,3248.76,795.76
44776,2025-01-29,1837,342,8,0,1,3597.4,0.0,3597.4,2565.29,1032.11
55213,2025-10-31,190,435,13,0,1,292.51,0.0,292.51,188.77,103.74
57027,2025-07-23,4448,435,4,12,1,296.39,35.0,192.65,188.77,3.88
33902,2025-12-09,357,33,6,11,1,859.8,35.0,558.87,598.95,-40.08
18556,2025-01-19,1892,409,14,0,1,1310.25,0.0,1310.25,900.67,409.58
20561,2024-12-28,853,426,15,0,3,352.51,0.0,1057.53,728.91,328.62
35309,2024-01-09,1224,449,8,18,1,345.76,35.0,224.74,206.18,18.56
4066,2024-10-21,1539,342,5,26,1,3749.83,25.0,2812.37,2565.29,247.08
29898,2025-01-27,1663,402,4,0,1,3551.1,0.0,3551.1,2577.61,973.49
54994,2025-11-29,4007,435,2,39,3,289.11,25.0,650.5,566.31,84.19
51516,2024-10-21,2910,305,2,3,1,677.0,20.0,541.6,463.78,77.82
14669,2024-09-04,447,357,14,19,1,984.41,15.0,836.75,610.62,226.13
13155,2025-03-01,1120,194,6,0,1,421.63,0.0,421.63,276.51,145.12
43434,2025-10-21,2037,46,9,9,3,558.4,10.0,1507.68,1098.6,409.08
56303,2025-12-29,555,112,13,0,1,248.6,0.0,248.6,155.25,93.35
39103,2025-06-05,2670,46,12,0,1,566.07,0.0,566.07,366.2,199.87
10661,2025-06-15,982,48,15,0,1,599.6,0.0,599.6,438.72,160.88
58442,2025-04-18,538,142,9,0,1,74.88,0.0,74.88,48.81,26.07
4169,2025-12-10,1285,254,6,11,2,567.8,35.0,738.14,890.1,-151.96
19272,2024-03-23,4186,185,13,1,1,3787.32,10.0,3408.59,2588.4,820.19
12898,2025-03-23,4309,46,10,22,1,574.4,25.0,430.8,366.2,64.6
8669,2024-10-06,4031,87,1,0,1,1711.27,0.0,1711.27,1284.79,426.48
51593,2024-10-22,4508,342,13,3,1,3779.15,20.0,3023.32,2565.29,458.03
15573,2024-10-22,483,443,10,3,1,5350.72,20.0,4280.58,4316.85,-36.27
35055,2024-01-07,705,426,6,18,1,340.25,35.0,221.16,242.97,-21.81
31718,2025-06-19,321,208,13,37,1,1785.19,15.0,1517.41,1132.38,385.03
56536,2025-10-30,4518,427,2,0,2,331.33,0.0,662.66,386.42,276.24
52987,2024-04-03,4997,46,8,2,1,559.87,20.0,447.9,366.2,81.7
33311,2025-12-06,3738,306,7,30,1,1025.82,10.0,923.24,653.53,269.71
59295,2024-07-15,2023,153,8,14,1,1436.06,10.0,1292.45,933.08,359.37
55666,2025-12-11,1850,361,5,11,1,109.06,35.0,70.89,79.33,-8.44
57230,2024-10-14,1456,429,15,0,1,1861.04,0.0,1861.04,1065.24,795.8
20319,2025-04-09,4393,388,15,0,2,504.19,0.0,1008.38,540.66,467.72
50199,2025-11-24,1351,230,10,10,2,283.91,10.0,511.04,391.08,119.96
37440,2025-10-22,249,27,11,0,1,85.09,0.0,85.09,57.77,27.32
9655,2024-06-06,1562,417,7,0,1,722.25,0.0,722.25,522.75,199.5
8090,2025-12-17,2521,147,6,11,1,264.43,35.0,171.88,169.94,1.94
3496,2024-03-27,702,208,15,0,1,1963.17,0.0,1963.17,1132.38,830.79
11600,2025-12-23,3698,429,7,11,1,1827.51,35.0,1187.88,1065.24,122.64
34874,2025-07-30,2152,190,13,31,1,2020.22,25.0,1515.16,1266.26,248.9
18144,2024-09-06,2374,342,9,0,1,4062.42,0.0,4062.42,2565.29,1497.13
35522,2025-11-12,3765,337,12,0,2,326.58,0.0,653.16,441.5,211.66
59034,2024-06-28,434,9,13,0,1,1301.11,0.0,1301.11,1072.99,228.12
39437,2025-12-08,447,208,14,11,1,1722.96,0.0,1722.96,1132.38,590.58
25695,2024-10-01,4658,171,9,0,1,733.75,0.0,733.75,494.44,239.31
7653,2025-04-17,4454,464,14,0,1,340.9,0.0,340.9,189.81,151.09
40015,2024-11-25,1526,431,13,4,1,262.72,15.0,223.31,170.37,52.94
18160,2024-01-31,4746,453,6,0,1,3034.7,0.0,3034.7,1785.32,1249.38
30866,2024-11-16,4513,3,15,23,1,4555.59,20.0,3644.47,3691.27,-46.8
37349,2024-06-17,572,247,15,0,1,881.3,0.0,881.3,634.81,246.49
12371,2024-07-02,62,477,11,0,1,4906.59,0.0,4906.59,3552.43,1354.16
16430,2024-10-11,3380,344,8,0,2,4684.94,0.0,9369.88,7305.7,2064.18
40840,2024-03-30,2221,99,14,0,2,73.75,0.0,147.5,86.14,61.36
3503,2024-04-26,3051,46,2,0,2,554.01,0.0,1108.02,732.4,375.62
26965,2025-10-31,385,123,2,0,1,657.67,0.0,657.67,524.0,133.67
3699,2024-10-23,962,179,4,26,1,2819.33,25.0,2114.5,2044.59,69.91
37282,2024-03-17,1221,406,7,0,1,2695.76,0.0,2695.76,1563.05,1132.71
26920,2024-03-21,2875,460,12,1,1,392.79,0.0,392.79,223.65,169.14
52444,2025-06-03,484,277,8,0,1,3696.65,0.0,3696.65,2407.28,1289.37
39522,2025-11-26,2087,115,14,10,1,5163.01,10.0,4646.71,4318.36,328.35
42959,2025-12-20,4531,153,10,11,3,1378.77,35.0,2688.6,2799.24,-110.64
22296,2024-03-03,4529,282,15,0,3,528.28,0.0,1584.84,1040.82,544.02
24375,2024-08-15,4840,208,8,0,1,1791.21,0.0,1791.21,1132.38,658.83
36129,2024-07-04,3456,52,5,0,1,831.06,0.0,831.06,615.07,215.99
26342,2024-11-20,3609,147,3,0,1,269.49,0.0,269.49,169.94,99.55
28797,2025-01-17,1726,435,8,0,1,318.84,0.0,318.84,188.77,130.07
48685,2024-08-07,2165,426,13,0,1,338.53,0.0,338.53,242.97,95.56
25691,2024-12-20,1351,435,1,5,1,327.88,30.0,229.52,188.77,40.75
5027,2025-05-04,3328,342,14,0,2,4035.31,0.0,8070.62,5130.58,2940.04
46191,2025-04-18,7,11,9,0,1,1554.07,0.0,1554.07,1270.82,283.25
32586,2025-10-20,1845,90,1,9,1,81.68,10.0,73.51,45.99,27.52
1737,2024-11-26,4248,342,5,4,1,4002.27,15.0,3401.93,2565.29,836.64
13530,2025-03-02,4391,157,5,0,1,2922.78,0.0,2922.78,1750.76,1172.02
2727,2025-12-30,3805,9,15,0,1,1306.7,0.0,1306.7,1072.99,233.71
50205,2024-04-16,1476,56,8,0,1,2127.23,0.0,2127.23,1691.54,435.69
11403,2025-02-21,1657,296,15,0,2,3720.39,0.0,7440.78,5149.7,2291.08
42485,2025-05-29,672,342,7,27,1,3667.0,15.0,3116.95,2565.29,551.66
47633,2025-03-25,4113,426,15,22,1,327.25,0.0,327.25,242.97,84.28
11115,2024-02-13,4152,375,8,0,1,806.05,0.0,806.05,623.12,182.93
30261,2024-12-03,4161,208,8,5,3,1892.17,30.0,3973.56,3397.14,576.42
21335,2024-04-28,708,114,2,0,1,4913.23,0.0,4913.23,2848.36,2064.87
15013,2025-12-07,435,2,5,11,1,696.43,35.0,452.68,455.68,-3.0
53695,2024-12-29,1601,135,14,0,1,374.24,0.0,374.24,286.99,87.25
48951,2024-06-29,1603,349,4,0,1,971.8,0.0,971.8,565.9,405.9
47693,2025-10-16,4347,69,9,9,3,190.17,10.0,513.46,370.08,143.38
49162,2025-12-08,447,9,7,11,1,1296.79,35.0,842.91,1072.99,-230.08
26139,2024-05-04,2127,253,15,0,1,136.63,0.0,136.63,91.34,45.29
58096,2025-07-04,2317,342,15,36,1,3748.81,30.0,2624.17,2565.29,58.88
25485,2025-12-04,2133,342,1,30,1,3546.44,10.0,3191.8,2565.29,626.51
39689,2024-10-25,2299,240,3,26,1,210.62,25.0,157.96,125.82,32.14
23220,2025-03-14,3800,449,15,0,1,317.74,0.0,317.74,206.18,111.56
8902,2024-11-26,1262,236,13,4,1,748.0,15.0,635.8,523.58,112.22
16681,2025-01-19,1666,435,13,0,1,315.64,0.0,315.64,188.77,126.87
22794,2025-03-15,3159,363,3,0,1,6616.25,0.0,6616.25,4667.79,1948.46
55,2025-12-24,572,452,1,11,3,2376.69,35.0,4634.55,3955.56,678.99
23579,2024-04-20,2642,130,5,0,1,3847.92,0.0,3847.92,2465.27,1382.65
14015,2024-12-30,4525,90,12,0,1,80.46,0.0,80.46,45.99,34.47
48922,2024-05-21,3814,181,8,0,1,114.28,0.0,114.28,74.86,39.42
28498,2025-12-30,447,126,11,0,1,5335.37,0.0,5335.37,4052.59,1282.78
5266,2024-12-08,4701,342,14,5,1,4090.13,30.0,2863.09,2565.29,297.8
31570,2024-05-16,1841,452,6,0,1,2194.18,0.0,2194.18,1318.52,875.66
46553,2025-04-19,4322,391,3,0,1,3530.44,0.0,3530.44,2208.82,1321.62
52001,2025-04-29,4171,426,11,0,1,319.03,0.0,319.03,242.97,76.06
19385,2025-06-17,1084,46,13,37,1,551.38,15.0,468.67,366.2,102.47
47021,2025-12-24,1351,449,15,11,1,368.33,35.0,239.41,206.18,33.23
11551,2025-09-07,4073,418,8,0,337,244.18,0.0,82288.66,51358.8,30929.86
48348,2024-12-17,4041,9,15,5,2,1443.16,30.0,2020.42,2145.98,-125.56
14598,2024-06-17,1022,342,4,0,1,3844.33,0.0,3844.33,2565.29,1279.04
5693,2025-10-04,3062,417,6,0,1,702.32,0.0,702.32,522.75,179.57
34372,2025-12-15,435,342,3,11,1,3901.65,35.0,2536.07,2565.29,-29.22
2528,2025-07-09,101,153,1,0,1,1466.44,0.0,1466.44,933.08,533.36
20997,2024-08-02,719,147,14,0,1,284.89,0.0,284.89,169.94,114.95
45285,2025-02-16,632,214,12,0,1,746.49,0.0,746.49,486.57,259.92
56755,2025-10-02,3672,342,6,28,1,3617.74,10.0,3255.97,2565.29,690.68
49719,2025-11-27,4478,426,3,10,3,313.32,10.0,845.96,728.91,117.05
31454,2024-06-12,303,296,10,0,1,3601.24,0.0,3601.24,2574.85,1026.39
47333,2024-12-25,3935,320,2,0,1,5122.9,0.0,5122.9,3648.95,1473.95
52999,2024-07-26,4227,180,1,6,2,4611.63,35.0,5995.12,7243.86,-1248.74
43656,2024-03-08,1785,463,1,0,2,3747.63,0.0,7495.26,4638.74,2856.52
57392,2024-10-22,4227,191,11,3,1,144.96,20.0,115.97,85.61,30.36
28889,2025-04-26,2352,435,11,0,1,309.89,0.0,309.89,188.77,121.12
14086,2025-01-10,33,90,14,0,1,77.38,0.0,77.38,45.99,31.39
730,2025-03-03,1463,479,4,0,1,311.63,0.0,311.63,178.01,133.62
27497,2024-08-27,472,9,6,0,1,1255.73,0.0,1255.73,1072.99,182.74
12429,2024-05-05,2850,458,6,0,1,1454.3,0.0,1454.3,998.66,455.64
57841,2025-04-02,4397,337,1,8,1,368.23,40.0,220.94,220.75,0.19
24483,2024-07-19,2524,253,12,0,1,144.5,0.0,144.5,91.34,53.16
29527,2025-05-29,3265,375,1,27,1,720.95,15.0,612.81,623.12,-10.31
42788,2024-08-13,210,62,15,0,1,6133.76,0.0,6133.76,3860.45,2273.31
23680,2025-09-17,1351,452,15,0,1,2127.19,0.0,2127.19,1318.52,808.67
1793,2025-05-26,3610,388,2,27,1,486.14,15.0,413.22,270.33,142.89
28225,2025-07-14,2762,147,8,29,1,287.35,25.0,215.51,169.94,45.57
11430,2024-10-21,3192,342,10,26,3,3836.62,25.0,8632.4,7695.87,936.53
15726,2024-12-20,2408,112,11,5,1,256.98,30.0,179.89,155.25,24.64
58200,2024-10-15,4031,342,12,3,1,4091.28,20.0,3273.02,2565.29,707.73
23282,2024-10-30,4533,90,9,0,1,80.67,0.0,80.67,45.99,34.68
21862,2024-10-05,2631,435,6,0,1,289.13,0.0,289.13,188.77,100.36
42856,2025-11-23,3830,222,12,10,2,3281.66,10.0,5906.99,4266.16,1640.83
56833,2024-09-26,3456,9,14,0,2,1368.8,0.0,2737.6,2145.98,591.62
45974,2024-11-17,1119,9,13,23,3,1392.51,20.0,3342.02,3218.97,123.05
52216,2024-07-01,4171,214,13,0,1,812.61,0.0,812.61,486.57,326.04
3883,2024-07-10,4758,27,15,32,1,94.1,25.0,70.57,57.77,12.8
27056,2025-10-23,2541,484,2,21,1,371.82,10.0,334.64,259.36,75.28
47151,2024-10-19,3738,46,12,26,3,605.2,25.0,1361.7,1098.6,263.1
42906,2024-11-23,4133,255,12,4,1,3903.35,15.0,3317.85,2668.25,649.6
2400,2024-12-22,1496,14,15,5,1,3150.53,30.0,2205.37,1648.58,556.79
34609,2025-08-13,4794,9,12,0,2,1278.99,0.0,2557.98,2145.98,412.0
16188,2025-03-11,85,261,7,0,1,552.02,0.0,552.02,383.36,168.66
45907,2025-09-01,4081,426,15,0,1,317.76,0.0,317.76,242.97,74.79
4610,2024-07-19,4078,460,9,0,2,367.7,0.0,735.4,447.3,288.1
3941,2025-11-23,1988,450,13,10,1,5018.37,10.0,4516.53,3514.09,1002.44
40432,2025-12-26,1978,208,4,0,2,1967.56,0.0,3935.12,2264.76,1670.36
8614,2025-07-10,1572,185,3,0,2,3591.48,0.0,7182.96,5176.8,2006.16
53111,2024-04-01,2531,469,4,2,3,2196.52,20.0,5271.65,4412.67,858.98
30501,2024-08-26,1597,356,11,0,1,434.82,0.0,434.82,325.2,109.62
34111,2025-12-24,759,323,7,11,3,4049.81,35.0,7897.13,8324.04,-426.91
42701,2024-02-12,4433,153,14,0,1,1560.62,0.0,1560.62,933.08,627.54
23190,2024-09-25,496,208,13,0,1,1841.86,0.0,1841.86,1132.38,709.48
9367,2025-12-09,1601,487,5,11,1,112.35,35.0,73.03,81.18,-8.15
13142,2025-03-31,4673,261,14,22,1,496.88,25.0,372.66,383.36,-10.7
47818,2025-07-07,494,342,4,0,1,3730.84,0.0,3730.84,2565.29,1165.55
7417,2025-11-02,2899,464,13,0,1,301.18,0.0,301.18,189.81,111.37
20277,2024-06-27,3698,427,15,0,3,299.68,0.0,899.04,579.63,319.41
8474,2024-12-14,1259,9,11,17,1,1339.66,40.0,803.8,1072.99,-269.19
22916,2024-12-05,2728,64,7,5,1,1971.08,30.0,1379.76,1511.87,-132.11
45842,2025-03-20,713,388,1,7,1,445.57,25.0,334.18,270.33,63.85
56014,2024-10-20,2193,362,12,3,1,8062.99,20.0,6450.39,5861.79,588.6
49964,2025-11-28,2867,316,2,10,2,250.37,10.0,450.67,385.56,65.11
19273,2025-12-22,2928,438,14,11,1,3075.35,35.0,1998.98,2118.52,-119.54
23921,2024-08-07,357,201,14,0,1,2068.86,0.0,2068.86,1414.45,654.41
24944,2025-08-22,4171,499,14,0,3,104.38,0.0,313.14,188.94,124.2
44557,2025-05-03,2165,435,12,0,1,318.55,0.0,318.55,188.77,129.78
51244,2024-12-18,2669,87,14,17,1,1579.73,40.0,947.84,1284.79,-336.95
2299,2024-12-12,4148,422,15,17,3,6137.72,40.0,11047.9,12110.52,-1062.62
17952,2024-05-08,385,426,10,0,1,345.41,0.0,345.41,242.97,102.44
33779,2024-08-15,1183,67,7,0,2,1427.38,0.0,2854.76,2155.02,699.74
8364,2025-11-03,3569,208,6,0,1,1759.01,0.0,1759.01,1132.38,626.63
32802,2025-08-14,4322,452,9,0,1,2296.15,0.0,2296.15,1318.52,977.63
43426,2025-03-10,2516,46,13,0,1,600.67,0.0,600.67,366.2,234.47
32745,2024-03-03,1516,470,1,0,1,3570.01,0.0,3570.01,2073.92,1496.09
57702,2024-05-18,4478,3,7,0,1,4525.16,0.0,4525.16,3691.27,833.89
21822,2024-12-20,3456,435,4,5,1,298.32,30.0,208.82,188.77,20.05
17543,2024-12-30,2018,429,12,0,1,1931.81,0.0,1931.81,1065.24,866.57
5816,2024-05-25,2901,208,15,0,1,1869.35,0.0,1869.35,1132.38,736.97
54096,2025-03-17,1581,127,14,7,1,311.27,25.0,233.45,246.33,-12.88
16357,2024-01-03,296,9,10,18,3,1419.54,35.0,2768.1,3218.97,-450.87
17836,2024-11-14,3472,316,13,23,1,248.45,20.0,198.76,192.78,5.98
26086,2024-04-09,1010,197,8,0,1,269.9,0.0,269.9,182.97,86.93
35702,2024-10-06,1760,237,13,0,1,2092.25,0.0,2092.25,1529.09,563.16
10269,2024-10-15,3800,427,8,3,1,338.4,20.0,270.72,193.21,77.51
7882,2024-11-22,2576,342,14,4,1,3899.23,0.0,3899.23,2565.29,1333.94
58935,2025-01-24,4219,9,6,0,3,1398.16,0.0,4194.48,3218.97,975.51
45066,2024-03-30,1067,231,1,0,1,323.49,0.0,323.49,201.48,122.01
27232,2024-12-25,1158,9,11,0,1,1322.26,0.0,1322.26,1072.99,249.27
22310,2025-05-22,822,429,7,0,1,2061.68,0.0,2061.68,1065.24,996.44
45987,2024-04-30,4004,20,1,0,1,2129.94,0.0,2129.94,1201.01,928.93
58073,2024-03-23,435,429,13,1,1,1838.18,10.0,1654.36,1065.24,589.12
52572,2024-06-21,4171,375,7,0,1,746.15,0.0,746.15,623.12,123.03
4465,2025-10-16,1394,435,12,9,1,284.79,10.0,256.31,188.77,67.54
13944,2025-04-09,2478,326,1,0,1,2994.95,0.0,2994.95,2199.34,795.61
40614,2024-12-05,3732,208,1,5,1,1706.9,30.0,1194.83,1132.38,62.45
26846,2024-12-03,4153,461,12,5,1,5674.2,30.0,3971.94,4041.59,-69.65
10064,2024-10-28,1766,342,10,0,2,3898.63,0.0,7797.26,5130.58,2666.68
52837,2024-06-16,1438,452,15,0,1,2137.63,0.0,2137.63,1318.52,819.11
445,2025-11-21,1017,52,9,10,1,756.82,10.0,681.14,615.07,66.07
49987,2025-09-22,2637,40,7,20,2,764.39,35.0,993.71,1079.54,-85.83
3074,2024-07-21,1916,490,2,6,1,602.39,35.0,391.55,326.24,65.31
8172,2024-03-24,3550,208,6,1,1,1747.24,10.0,1572.52,1132.38,440.14
5360,2024-12-22,447,342,10,5,1,3952.58,30.0,2766.81,2565.29,201.52
53843,2025-01-29,4689,194,12,0,1,483.78,0.0,483.78,276.51,207.27
39180,2024-04-21,3850,268,10,0,1,468.25,0.0,468.25,389.02,79.23
35762,2024-04-20,762,313,14,0,1,3293.2,0.0,3293.2,2404.8,888.4
709,2025-04-19,4294,261,9,0,2,517.77,0.0,1035.54,766.72,268.82
25486,2025-12-04,2133,27,1,30,1,96.1,10.0,86.49,57.77,28.72
59868,2025-03-22,47,342,13,7,1,3824.61,25.0,2868.46,2565.29,303.17
58495,2025-11-25,4764,79,7,39,1,308.82,25.0,231.62,236.1,-4.48
15057,2024-07-18,1162,277,15,14,2,4244.92,10.0,7640.86,4814.56,2826.3
19082,2025-12-30,981,426,9,0,1,339.95,0.0,339.95,242.97,96.98
42311,2025-05-03,4469,9,15,0,3,1263.7,0.0,3791.1,3218.97,572.13
30672,2024-10-18,1130,427,9,3,1,312.71,20.0,250.17,193.21,56.96
3121,2024-04-03,249,449,9,2,3,362.44,20.0,869.86,618.54,251.32
49350,2025-03-24,3342,47,4,22,2,1754.37,25.0,2631.56,2371.74,259.82
45115,2024-12-06,801,220,1,5,1,3948.36,30.0,2763.85,2373.09,390.76
18522,2024-03-21,2134,99,14,1,1,72.01,10.0,64.81,43.07,21.74
50287,2025-01-04,1183,342,14,0,1,3697.31,0.0,3697.31,2565.29,1132.02
42002,2025-05-19,464,180,11,0,3,5093.03,0.0,15279.09,10865.79,4413.3
